,id,num_mass_0,num_mass_1,num_mass_2,num_mass_3,num_mass_4,num_mass_5,num_mass_6,num_mass_7,num_mass_8,num_mass_9,num_mass_10,num_mass_11,num_mass_12,num_mass_13,num_mass_14,num_mass_15,num_mass_16,num_mass_17,num_mass_18,num_mass_19,num_mass_20,num_mass_21,num_mass_22,num_mass_23,num_mass_24,num_mass_25,num_mass_26,num_mass_27,num_mass_28,num_mass_29,num_mass_30,num_mass_31,num_mass_32,num_mass_33,num_mass_34,num_mass_35,num_mass_36,num_mass_37,num_mass_38,num_mass_39,num_mass_40,num_mass_41,num_mass_42,num_mass_43,num_mass_44,num_mass_45,num_mass_46,num_mass_47,num_mass_48,num_mass_49,num_mass_50,num_mass_51,num_mass_52,num_mass_53,num_mass_54,num_mass_55,atoms,num_density,num_Triclinic,num_Monoclinic,num_Orthorhombic,num_Tetragonal,num_Trigonal,num_Hexagonal,num_Cubic,value_per_atom
1595,PN_4U62EWCH65FX3FODEJRV4IRLNI57ONLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([26, 51]), 'positions': array([[1.79046880e+01, 1.03371053e+01, 2.45214534e+01],
       [1.43347988e-16, 2.06735047e+01, 8.17381778e+00]]), 'cell': array([[ 3.58093528,  0.        ,  0.        ],
       [-1.79046764,  3.10105514,  0.        ],
       [ 0.        ,  0.        ,  3.26952149]]), 'pbc': array([False, False, False])}",4.891758759961337,0,0,0,0,0,1,0,0.12701273439364247
1596,PN_DL5S6BV5ZSQJDFEUBVK6DP7H3XXS5BZC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([33, 33, 24, 24]), 'positions': array([[ 7.37045098,  7.37045098, 52.50392055],
       [22.11135293, 22.11135293, 21.48258795],
       [ 7.37045098,  7.37045098,  6.14103706],
       [22.11135293, 22.11135293, 67.84547144]]), 'cell': array([[2.94818039, 0.        , 0.        ],
       [0.        , 2.94818039, 0.        ],
       [0.        , 0.        , 7.39865085]]), 'pbc': array([False, False, False])}",1.9736778523770466,0,0,0,1,0,0,0,0.007763093057617354
1597,PN_B6H2X2STXYTUKGZHIOZDXC3IA2NFWBX4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([13, 13, 51, 51]), 'positions': array([[ 2.73345573e-17,  4.30952580e-17, -5.45100639e+00],
       [ 1.29246971e-15,  1.98397098e+01,  3.58476127e+01],
       [ 5.20032343e-16,  5.56817888e-16,  6.32250445e+01],
       [ 1.99010706e+01,  0.00000000e+00,  2.79647744e+01]]), 'cell': array([[-1.99010706,  1.98397098,  6.07932126],
       [ 1.99010706, -1.98397098,  6.07932126],
       [ 1.99010706,  1.98397098, -6.07932126]]), 'pbc': array([False, False, False])}",1.549197457434363,0,0,1,0,0,0,0,0.181921935434036
1598,PN_R2LKRBM2K3PT6PS6CPCCZCSHKRINP5FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([79, 79, 79, 79, 38, 38]), 'positions': array([[ 4.22245980e-16,  3.43140021e+00,  1.34742005e+01],
       [-2.38928985e+01,  3.43140021e+00,  2.77402001e+01],
       [-2.38928985e+01, -3.43140021e+00,  5.46887009e+01],
       [-4.77857971e+01, -3.43140021e+00,  6.89547013e+01],
       [-4.77857971e+01, -1.87846008e+01,  3.79508007e+01],
       [ 2.38929099e-07,  1.87846012e+01,  4.44781008e+01]]), 'cell': array([[-4.778582,  0.      ,  0.      ],
       [-2.389291, -3.756911,  4.121446],
       [ 2.389291,  3.756911,  4.121446]]), 'pbc': array([False, False, False])}",1.9231363478544161,0,0,1,0,0,0,0,-0.7626116234560195
1599,PN_DCUJJF7OGG3QFQBLZ3FPMPVSIAYIRDJW,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([13, 13, 51, 51, 51, 51]), 'positions': array([[ 0.        ,  0.        ,  0.        ],
       [19.55848755, 29.5031683 , 34.9928134 ],
       [ 0.        , 10.95907755, 44.03907924],
       [ 0.        , 48.04725905, 25.94654756],
       [19.55848755, 40.46224585, 60.93936096],
       [19.55848755, 18.54409075,  9.04626584]]), 'cell': array([[3.91169751, 0.        , 0.        ],
       [0.        , 5.90063366, 0.        ],
       [0.        , 0.        , 6.99856268]]), 'pbc': array([False, False, False])}",0.9207905303480731,0,0,1,0,0,0,0,0.033902011351042205
1600,PN_WT7RNQKO2UND674774RUKVVQ77SJCJRG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([20, 20, 20, 20, 20, 20, 24, 24]), 'positions': array([[ 2.44045784e+01,  0.00000000e+00,  0.00000000e+00],
       [ 0.00000000e+00,  2.44045784e+01,  0.00000000e+00],
       [ 2.44045784e+01,  0.00000000e+00,  5.06854648e+01],
       [ 0.00000000e+00,  2.44045784e+01,  5.06854648e+01],
       [ 4.35212868e-17, -4.35212868e-17,  2.53283195e+01],
       [-1.27373446e-15,  1.27373446e-15,  1.77413540e+02],
       [-5.76080572e-16,  5.76080572e-16,  7.52620986e+01],
       [ 5.76080572e-16, -5.76080572e-16,  1.27479761e+02]]), 'cell': array([[ -2.44045784,   2.44045784,  10.13709296],
       [  2.44045784,  -2.44045784,  10.13709296],
       [  2.44045784,   2.44045784, -10.13709296]]), 'pbc': array([False, False, False])}",0.3812763243364754,0,0,0,1,0,0,0,0.8731378962099527
1601,PN_SJJJH2N2XMWQC6BYQNMCPEFRFY3FLBVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([29, 90]), 'positions': array([[1.70335016e+01, 9.83449870e+00, 3.42237986e+01],
       [5.84390301e-07, 1.96687971e+01, 1.14078994e+01]]), 'cell': array([[ 3.406703,  0.      ,  0.      ],
       [-1.703352,  2.950333,  0.      ],
       [ 0.      ,  0.      ,  4.563176]]), 'pbc': array([False, False, False])}",6.444827992951621,0,0,0,0,0,1,0,0.17650578196029887
1602,PN_U2J45XN6HFXCG4NWD4A6Y7Z4RX7OBJ62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([20, 20, 45]), 'positions': array([[ 0.        , 24.93591585, 16.67339205],
       [24.93591585,  0.        , 16.67339205],
       [ 0.        ,  0.        ,  0.        ]]), 'cell': array([[4.98718317, 0.        , 0.        ],
       [0.        , 4.98718317, 0.        ],
       [0.        , 0.        , 3.33467841]]), 'pbc': array([False, False, False])}",1.723991003689067,0,0,0,1,0,0,0,-0.2601120708243023
1603,PN_CCWIHJ6PBDWG5LKQ52SB7VR7N4BTZXYE,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([13, 13, 45]), 'positions': array([[-1.50486392e-16,  1.50486392e-16,  1.33665667e+01],
       [ 5.94833873e-16, -5.94833873e-16,  7.01793155e+01],
       [ 0.00000000e+00,  0.00000000e+00,  4.17729411e+01]]), 'cell': array([[-1.60093052,  1.60093052,  4.17729411],
       [ 1.60093052, -1.60093052,  4.17729411],
       [ 1.60093052,  1.60093052, -4.17729411]]), 'pbc': array([False, False, False])}",3.0330697019020603,0,0,0,1,0,0,0,-0.7826644855886933
1604,PN_GQ4AWSPILOWZCKQ6LYSDCQGSNGR4QLS5,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([13, 13, 13, 13, 73, 73, 73, 73, 73]), 'positions': array([[ 1.22213535e-16,  6.21001772e+01,  3.60488463e-16],
       [-9.67509676e-17,  3.01146946e+01, -6.35419939e-16],
       [ 3.01146946e+01, -9.67509676e-17, -6.35419939e-16],
       [ 6.21001772e+01,  1.22213535e-16,  3.60488463e-16],
       [ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [-1.56694037e+01,  1.56694037e+01,  1.83303392e+01],
       [ 1.56694037e+01, -1.56694037e+01,  1.83303392e+01],
       [ 3.04380322e+01,  3.04380322e+01, -1.02729670e-16],
       [ 1.56694037e+01,  1.56694037e+01,  1.83303392e+01]]), 'cell': array([[-4.61074359,  4.61074359,  1.83303392],
       [ 4.61074359, -4.61074359,  1.83303392],
       [ 4.61074359,  4.61074359, -1.83303392]]), 'pbc': array([False, False, False])}",1.333978701512753,0,0,0,1,0,0,0,-0.15507450197232706
1605,PN_2EHMLWJ2JM4P2325D2W2MV2JXQFNP4MY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([77, 46, 46, 46, 46, 46, 46, 46]), 'positions': array([[  0.       ,   0.       ,   0.       ],
       [-19.6681578,  19.6681578,  39.3363156],
       [-19.6681578,  39.3363156,  19.6681578],
       [-39.3363156,  19.6681578,  19.6681578],
       [  0.       ,  19.6681578,  19.6681578],
       [-19.6681578,   0.       ,  19.6681578],
       [-19.6681578,  19.6681578,   0.       ],
       [-39.3363156,  39.3363156,  39.3363156]]), 'cell': array([[-3.93363156,  0.        ,  3.93363156],
       [ 0.        ,  3.93363156,  3.93363156],
       [-3.93363156,  3.93363156,  0.        ]]), 'pbc': array([False, False, False])}",2.4532225167305106,0,0,0,0,0,0,1,0.05972015691609123
1606,PN_WFY5B7HEWOCQH2U53P6OMQV3UFQMK562,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([13, 41, 41]), 'positions': array([[ 0.00000000e+00,  0.00000000e+00,  6.61320950e+01],
       [-4.68589517e-17,  4.68589517e-17,  2.08716225e+01],
       [ 1.77973999e-16, -1.77973999e-16,  1.11392568e+02]]), 'cell': array([[-1.40034909,  1.40034909,  6.6132095 ],
       [ 1.40034909, -1.40034909,  6.6132095 ],
       [ 1.40034909,  1.40034909, -6.6132095 ]]), 'pbc': array([False, False, False])}",2.3111642761499547,0,0,0,1,0,0,0,-0.14548416214847038
1607,PN_CWECJK7BDHEO7AHLEQ7IKKCQ4BFPMV33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([29, 29, 29, 29, 32, 32]), 'positions': array([[ 0.        ,  7.62812236, 47.00897336],
       [ 0.        , 20.31485904, 23.42781764],
       [21.01731145, 21.59961306, 58.64621314],
       [21.01731145,  6.34336834, 11.79057786],
       [ 0.        ,  0.        ,  0.        ],
       [21.01731145, 13.9714907 , 35.2183955 ]]), 'cell': array([[4.20346229, 0.        , 0.        ],
       [0.        , 2.79429814, 0.        ],
       [0.        , 0.        , 7.0436791 ]]), 'pbc': array([False, False, False])}",1.6459669627352052,0,0,1,0,0,0,0,0.14032538975076866
1608,PN_X4D6UXGVKGXTM4OV3W4337RP2ZZHALOP,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 19, 19, 19, 19, 19,
       19, 19, 19, 19, 19, 19, 19]), 'positions': array([[ 13.88488878,  25.94873083,  15.7185929 ],
       [ 41.65466633,  97.38775917, 113.5266795 ],
       [ 13.88488878,  87.61697583, 113.5266795 ],
       [ 41.65466633,  35.71951417,  15.7185929 ],
       [ 13.88488878,  63.47481624,  60.97834861],
       [ 41.65466633,  59.86167376,  68.26692379],
       [ 13.88488878,   1.80657124,  68.26692379],
       [ 41.65466633, 121.52991876,  60.97834861],
       [  0.        ,  92.5023675 ,   7.23172406],
       [ 27.76977755,  30.8341225 , 122.01354834],
       [  0.        ,  30.8341225 , 122.01354834],
       [ 27.76977755,  92.5023675 ,   7.23172406],
       [ 13.88488878,  60.1340809 ,  15.2497169 ],
       [ 41.65466633,  63.2024091 , 113.9955555 ],
       [ 13.88488878, 121.8023259 , 113.9955555 ],
       [ 41.65466633,   1.5341641 ,  15.2497169 ],
       [ 13.88488878, 107.86609805,  38.30683568],
       [ 41.65466633,  15.47039195,  90.93843672],
       [ 13.88488878,  46.19785305,  90.93843672],
       [ 41.65466633,  77.13863695,  38.30683568],
       [  0.        ,  92.5023675 ,  80.06952322],
       [ 27.76977755,  30.8341225 ,  49.17574918],
       [  0.        ,  30.8341225 ,  49.17574918],
       [ 27.76977755,  92.5023675 ,  80.06952322]]), 'cell': array([[ 5.55395551,  0.        ,  0.        ],
       [ 0.        , 12.333649  ,  0.        ],
       [ 0.        ,  0.        , 12.92452724]]), 'pbc': array([False, False, False])}",0.07463823944629151,0,0,1,0,0,0,0,0.3064031157240965
1609,PN_YUE2W6T5E3LIM4JGUSVNBCTSQLAVRI5Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([32, 32, 51, 51]), 'positions': array([[ 8.85007800e+00, -1.29246971e-15,  4.00313096e+01],
       [ 8.85007800e+00,  2.52576665e+01,  1.15312191e+01],
       [-8.85007800e+00,  2.52576665e+01,  3.74504266e+01],
       [ 2.65502340e+01,  2.58493941e-15,  1.41121021e+01]]), 'cell': array([[-1.7700156 ,  2.52576665,  5.15625287],
       [ 1.7700156 , -2.52576665,  5.15625287],
       [ 1.7700156 ,  2.52576665, -5.15625287]]), 'pbc': array([False, False, False])}",2.108188316803005,0,0,1,0,0,0,0,0.2790129490215403
1610,PN_IW64T7XKQQPATVASCEGOBT6NBLJHVOZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([24, 38, 38]), 'positions': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 1.01830447e-15, -1.01830447e-15,  8.95115649e+01],
       [ 1.25912459e-16, -1.25912459e-16,  5.03075099e+01]]), 'cell': array([[-2.06123798,  2.06123798,  6.99095374],
       [ 2.06123798, -2.06123798,  6.99095374],
       [ 2.06123798,  2.06123798, -6.99095374]]), 'pbc': array([False, False, False])}",1.175154429204315,0,0,0,1,0,0,0,0.5302048832881928
1611,PN_N7ZAOS7VRSXOHCFTX7QQZ4WZFAK6YS4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([26, 26, 26, 26, 26, 46]), 'positions': array([[-24.92012506,  24.92012506,  24.92012506],
       [-49.7754372 ,  49.7754372 ,  49.7754372 ],
       [-41.4471242 ,  41.4471242 ,  24.92012506],
       [-41.4471242 ,  24.92012506,  41.4471242 ],
       [-24.92012506,  41.4471242 ,  41.4471242 ],
       [  0.        ,   0.        ,   0.        ]]), 'cell': array([[-3.31836248,  0.        ,  3.31836248],
       [ 0.        ,  3.31836248,  3.31836248],
       [-3.31836248,  3.31836248,  0.        ]]), 'pbc': array([False, False, False])}",2.2203599528583595,0,0,0,0,0,0,1,0.23363026472984552
1612,PN_KIVDD5SIRT4FQR4HHFFWMEMT2KS4WYWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([79, 31, 31, 31, 31]), 'positions': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 1.91609299e+01,  0.00000000e+00,  3.29693360e+01],
       [-1.29246971e-15,  1.91609299e+01,  3.29693360e+01],
       [ 6.26312416e-16, -6.26312416e-16,  7.85564983e+01],
       [-6.26312416e-16,  6.26312416e-16,  5.33208455e+01]]), 'cell': array([[-1.91609299,  1.91609299,  6.59386719],
       [ 1.91609299, -1.91609299,  6.59386719],
       [ 1.91609299,  1.91609299, -6.59386719]]), 'pbc': array([False, False, False])}",2.7540908717694443,0,0,0,1,0,0,0,0.09145130653155605
1613,PN_5RTZHLVOP54DLMF4N3S7CQNYESHZKAHX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([33, 20, 20, 20]), 'positions': array([[ 0.        ,  0.        , -0.06145657],
       [23.5730964 ,  0.        , 21.48082444],
       [23.5730964 , 23.7117475 , 49.60199275],
       [ 0.        , 23.7117475 , 20.73088089]]), 'cell': array([[4.71461928, 0.        , 0.        ],
       [0.        , 4.7423495 , 0.        ],
       [0.        , 0.        , 5.50513448]]), 'pbc': array([False, False, False])}",0.9343072583163765,0,0,0,1,0,0,0,-0.4199362387130616
1614,PN_G6RJKF7AUI6E2UCJVTQ6UGB244VK636E,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([24, 11, 11, 11]), 'positions': array([[ 0.        ,  0.        ,  0.        ],
       [16.545497  ,  0.        , 91.96036775],
       [ 0.        ,  0.        , 58.79613725],
       [16.545497  ,  0.        , 25.63190675]]), 'cell': array([[ 1.6545497 , -2.30578271,  0.        ],
       [ 1.6545497 ,  2.30578271,  0.        ],
       [ 0.        ,  0.        , 11.75922745]]), 'pbc': array([False, False, False])}",0.8357884626250706,0,0,1,0,0,0,0,0.8515193684396225
1615,PN_ME42EZLVCB2MJ3YE36C5HWQ4J4TZLBIY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([79, 79, 79, 79, 79, 25]), 'positions': array([[-20.77252171, -38.02966802,  20.72342835],
       [-20.7725215 , -16.46817355,   0.        ],
       [-41.545043  , -58.17086605,  20.72342835],
       [-41.54504321, -38.29686314,   0.        ],
       [-41.54504321, -16.69481311,  20.72342835],
       [-20.7725215 , -58.2335245 ,   0.        ]]), 'cell': array([[-4.1545043 ,  0.        ,  0.        ],
       [-2.07725215, -6.16074295,  0.        ],
       [ 0.        ,  0.        ,  4.14468567]]), 'pbc': array([False, False, False])}",2.374641529453049,0,0,1,0,0,0,0,-0.0340198901622936
1616,PN_UK4DDRXGD55AUENVEWOLLNI4UOD2JSHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([29, 29, 32, 32]), 'positions': array([[ 0.        ,  0.        ,  1.20195094],
       [15.7857294 , 15.7857294 , 14.24489146],
       [ 0.        ,  0.        , 28.57902304],
       [15.7857294 , 15.7857294 , 48.65518896]]), 'cell': array([[3.15714588, 0.        , 0.        ],
       [0.        , 3.15714588, 0.        ],
       [0.        , 0.        , 6.17873696]]), 'pbc': array([False, False, False])}",2.211116203957724,0,0,0,1,0,0,0,0.1863597944661306
1617,PN_CUA4KDPV5D627QZXNF2NCH3LAP47AZUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([19, 78]), 'positions': array([[0.00000000e+00, 0.00000000e+00, 0.00000000e+00],
       [1.15000000e-06, 2.08327484e+01, 2.53921973e+01]]), 'cell': array([[2.08327481e+00, 2.08327458e+00, 0.00000000e+00],
       [2.30000000e-07, 4.16654967e+00, 0.00000000e+00],
       [0.00000000e+00, 0.00000000e+00, 5.07843945e+00]]), 'pbc': array([False, False, False])}",5.312423776000493,0,0,0,1,0,0,0,0.1618379733553894
